member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
5,3,2,16.6,4,2,3,5,2
6,3,3,20.666666666666668,5,2,3,0,2
1,0,1,53.0,0,0,6,0,3
6,3,3,15.666666666666666,3,3,6,3,2
4,1,3,19.5,1,1,6,5,1
5,2,3,34.0,3,2,6,0,2
2,1,1,30.0,0,0,6,0,0
4,3,1,30.5,2,2,6,3,1
3,1,2,43.333333333333336,1,0,6,0,1
6,4,2,28.833333333333332,5,3,3,3,2
5,3,2,22.8,5,2,3,3,2
6,4,2,27.0,5,1,9,0,2
1,0,1,69.0,0,0,6,0,3
3,2,1,33.0,2,1,6,0,2
2,2,0,47.5,1,0,6,2,3
8,5,3,16.5,4,4,6,3,2
2,1,1,35.0,1,0,6,0,0
1,1,0,49.0,1,0,3,4,0
2,1,1,64.0,0,0,6,0,3
1,1,0,70.0,0,0,6,1,3
5,2,3,28.8,4,1,9,0,1
5,3,2,32.6,5,0,2,4,1
5,3,2,35.4,2,1,6,5,1
4,1,3,20.5,3,1,9,4,1
5,2,3,35.2,4,1,2,0,1
2,1,1,67.0,0,0,6,1,1
6,3,3,27.333333333333332,6,3,9,3,1
5,3,2,19.2,4,3,3,4,2
3,2,1,44.333333333333336,3,0,9,1,1
4,1,3,30.75,2,0,6,0,1
5,3,2,21.2,4,2,3,3,2
3,2,1,39.0,3,1,3,4,1
4,1,3,19.25,3,1,2,4,1
2,1,1,37.5,1,0,6,1,3
2,1,1,52.0,1,0,6,1,1
2,1,1,58.0,1,0,7,1,1
4,1,3,17.25,2,0,6,5,1
1,1,0,70.0,0,0,6,1,3
5,3,2,34.4,5,0,3,4,2
2,0,2,59.0,1,0,6,1,3
5,3,2,23.4,4,2,3,3,2
5,2,3,43.2,3,0,3,0,2
3,2,1,25.0,3,1,3,4,1
1,0,1,81.0,0,0,6,1,3
7,2,5,22.142857142857142,5,3,3,3,2
4,2,2,41.5,3,0,6,0,1
2,0,2,36.5,2,0,2,1,2
4,3,1,38.25,2,0,6,1,1
4,3,1,20.25,4,2,3,3,1
5,3,2,18.2,4,2,3,3,2
4,1,3,50.0,3,0,0,5,1
4,2,2,17.75,3,1,2,4,1
4,2,2,21.25,4,2,3,3,2
5,3,2,18.2,4,2,3,5,2
1,0,1,73.0,0,0,6,1,3
4,2,2,17.75,3,1,3,4,1
3,1,2,38.0,3,1,3,4,1
1,0,1,53.0,0,0,6,1,3
1,0,1,37.0,1,0,2,1,2
3,1,2,16.666666666666668,2,0,1,4,1
2,1,1,54.5,0,0,6,1,1
4,2,2,29.5,3,2,9,3,2
4,2,2,21.5,3,1,9,4,1
2,1,1,19.5,2,0,9,4,1
4,1,3,29.5,4,1,3,4,2
1,0,1,64.0,0,0,6,1,3
5,1,4,33.0,5,1,3,0,2
2,1,1,78.0,0,0,6,1,1
2,1,1,56.5,2,0,9,4,1
6,3,3,30.0,6,1,3,4,2
7,6,1,31.571428571428573,7,2,3,4,2
1,0,1,68.0,0,0,6,1,3
6,4,2,30.166666666666668,6,3,3,3,2
3,1,2,33.666666666666664,3,1,3,4,1
6,3,3,22.5,5,3,3,3,2
5,2,3,50.6,3,0,6,0,2
2,1,1,59.0,0,0,6,4,1
4,2,2,21.0,3,1,2,4,1
5,3,2,21.8,4,2,3,3,2
1,0,1,49.0,0,0,6,4,1
3,2,1,16.666666666666668,2,0,3,5,1
4,2,2,32.25,4,1,3,4,1
5,2,3,30.8,4,1,3,4,2
3,1,2,21.333333333333332,2,0,2,4,1
4,3,1,18.25,3,1,9,4,1
1,1,0,53.0,1,0,3,4,1
5,1,4,18.8,4,2,3,3,2
4,2,2,20.25,4,2,3,3,1
4,3,1,47.0,2,0,6,1,1
6,4,2,32.333333333333336,6,1,2,5,2
3,2,1,22.333333333333332,3,1,2,4,1
5,1,4,16.2,3,1,9,5,2
4,3,1,27.25,4,2,3,3,1
2,0,2,43.5,1,0,6,1,0
2,1,1,42.5,2,0,3,4,1
3,2,1,19.333333333333332,2,0,2,4,1
2,0,2,14.5,1,0,0,0,1
7,2,5,30.714285714285715,5,3,3,3,2
4,2,2,51.25,2,0,6,0,1
6,2,4,19.333333333333332,5,3,3,3,2
6,4,2,33.0,5,0,9,5,2
6,4,2,25.666666666666668,6,3,3,3,2
2,1,1,70.0,1,0,6,1,3
4,3,1,28.25,4,1,3,5,2
1,0,1,54.0,1,0,3,2,0
1,0,1,70.0,0,0,6,0,0
1,0,1,52.0,0,0,6,0,3
4,2,2,55.25,2,0,6,0,1
3,1,2,50.0,2,0,6,2,1
10,4,6,22.1,8,5,3,3,2
2,1,1,25.0,2,0,2,4,1
4,2,2,27.75,4,2,3,3,1
2,0,2,49.0,0,0,6,0,3
4,3,1,35.0,4,0,2,4,1
3,2,1,38.0,3,1,3,4,1
4,2,2,32.75,4,2,0,4,1
3,2,1,38.333333333333336,3,1,2,4,1
4,2,2,21.25,4,2,3,3,1
2,0,2,50.0,1,0,6,0,3
3,2,1,38.333333333333336,2,1,3,4,1
5,2,3,18.4,3,1,6,5,2
2,1,1,58.0,1,0,6,1,1
5,2,3,22.0,3,1,9,5,2
4,2,2,27.5,4,2,3,3,1
5,2,3,23.2,5,3,3,3,2
3,1,2,22.333333333333332,3,2,2,3,2
4,3,1,42.0,4,1,3,1,1
4,2,2,35.0,2,2,6,3,1
7,2,5,28.285714285714285,7,3,3,3,2
3,1,2,28.333333333333332,2,2,6,3,2
4,1,3,19.25,2,1,6,0,2
10,1,9,26.6,9,3,9,0,2
5,1,4,19.8,5,3,3,3,2
7,4,3,26.0,6,2,3,5,2
6,3,3,31.0,6,2,0,5,2
2,1,1,66.5,0,0,6,1,1
4,2,2,21.0,3,1,9,4,1
1,0,1,82.0,0,0,6,1,3
6,3,3,25.333333333333332,6,4,3,3,2
6,3,3,36.0,6,0,2,4,2
2,1,1,29.5,2,0,2,4,1
7,4,3,23.285714285714285,7,4,9,3,2
3,2,1,21.666666666666668,2,0,2,4,1
4,1,3,23.0,4,2,3,3,1
4,3,1,20.5,3,1,2,4,1
4,3,1,34.25,4,1,0,1,1
5,4,1,42.0,4,0,9,4,2
4,2,2,26.25,4,2,0,3,1
2,0,2,58.0,1,0,6,1,3
2,1,1,44.0,2,0,3,4,1
1,0,1,74.0,0,0,6,1,3
3,2,1,31.333333333333332,3,1,9,4,1
4,3,1,18.25,3,1,3,4,1
7,3,4,30.142857142857142,6,3,3,3,2
5,2,3,32.4,5,2,0,3,2
1,0,1,84.0,0,0,6,1,3
2,0,2,51.0,1,0,6,1,3
3,2,1,47.666666666666664,3,0,3,1,1
9,5,4,25.22222222222222,7,3,9,5,1
7,2,5,33.285714285714285,4,2,6,0,1
9,6,3,27.77777777777778,9,2,2,4,2
5,2,3,23.6,5,2,3,3,2
5,3,2,31.0,5,2,9,3,2
3,2,1,36.333333333333336,2,0,9,1,2
3,1,2,53.666666666666664,2,0,6,1,1
3,2,1,58.0,1,0,6,1,1
1,0,1,70.0,0,0,6,1,3
2,1,1,70.5,0,0,6,1,1
4,3,1,15.75,3,1,9,4,1
3,2,1,24.0,3,1,0,4,1
4,3,1,36.75,4,0,3,5,1
6,5,1,26.833333333333332,4,1,3,4,2
4,2,2,28.25,4,2,3,3,1
4,1,3,25.25,3,2,3,3,1
1,0,1,71.0,0,0,6,1,3
1,0,1,46.0,1,0,3,0,2
2,1,1,67.0,1,0,6,1,1
2,1,1,31.5,2,0,0,4,1
2,1,1,73.0,2,0,3,1,1
5,3,2,13.6,2,0,6,5,2
1,0,1,62.0,1,0,3,1,3
3,1,2,19.666666666666668,2,0,2,4,1
3,1,2,51.0,1,0,6,1,1
3,1,2,24.333333333333332,3,1,2,4,1
2,1,1,31.0,2,0,2,4,1
4,2,2,20.5,4,2,2,3,1
5,2,3,25.6,5,3,2,3,2
5,3,2,16.2,3,1,6,5,2
6,5,1,24.5,6,2,3,4,2
1,0,1,60.0,0,0,6,1,3
4,2,2,25.0,3,1,3,4,1
3,2,1,54.333333333333336,1,0,6,1,1
4,1,3,45.5,2,0,6,4,1
3,1,2,39.333333333333336,3,1,3,1,1
2,1,1,73.0,0,0,6,1,1
2,1,1,32.5,2,0,3,0,1
5,2,3,23.6,5,3,2,3,2
4,3,1,25.0,3,1,3,4,1
6,2,4,30.166666666666668,5,1,3,4,1
7,5,2,23.714285714285715,6,2,3,0,1
4,3,1,28.0,3,1,3,2,1
4,2,2,26.5,4,2,3,3,1
7,3,4,24.714285714285715,6,2,3,4,1
5,3,2,16.6,4,2,2,3,2
2,1,1,47.0,2,0,3,5,1
2,0,2,47.0,2,1,3,1,3
2,1,1,61.0,1,0,3,1,1
2,1,1,41.5,2,0,9,1,1
3,2,1,40.333333333333336,3,1,3,4,1
9,5,4,26.0,9,4,9,3,2
4,3,1,15.5,2,0,9,5,1
5,3,2,19.4,4,2,0,3,2
5,4,1,17.0,4,2,3,3,2
5,4,1,21.2,4,2,9,3,2
4,1,3,46.75,3,0,3,0,1
7,6,1,18.571428571428573,6,4,3,3,2
4,3,1,35.5,3,2,3,2,1
2,1,1,65.5,1,0,3,1,1
4,3,1,32.25,4,1,3,1,1
2,1,1,48.5,1,0,9,4,0
4,1,3,18.25,4,3,3,3,1
3,2,1,18.333333333333332,2,0,0,5,1
2,1,1,76.5,2,0,3,1,1
6,3,3,20.0,5,3,3,3,2
3,2,1,24.333333333333332,3,1,1,4,1
3,2,1,39.333333333333336,3,1,9,5,1
2,1,1,21.0,2,0,0,4,1
4,2,2,30.5,4,2,3,3,1
5,3,2,20.8,5,3,3,3,2
4,2,2,16.75,3,1,3,4,1
3,1,2,24.666666666666668,2,2,6,3,2
3,1,2,19.0,3,2,9,3,2
3,1,2,18.0,2,0,2,4,1
6,3,3,19.666666666666668,4,2,6,5,2
6,2,4,20.833333333333332,5,2,3,5,2
5,3,2,19.2,4,2,3,5,2
4,2,2,17.5,3,1,9,5,1
2,0,2,68.0,1,0,3,1,0
4,3,1,40.0,4,1,1,1,1
1,0,1,63.0,0,0,6,1,0
4,1,3,22.75,3,1,2,4,1
2,1,1,62.0,1,0,3,1,1
5,3,2,30.6,5,1,3,5,2
4,1,3,35.75,4,2,2,3,1
6,3,3,21.166666666666668,5,3,9,3,2
1,0,1,42.0,1,0,3,1,3
1,0,1,72.0,0,0,6,1,3
2,1,1,69.0,0,0,6,1,1
5,4,1,24.8,5,3,9,3,2
1,0,1,54.0,1,0,3,0,3
3,1,2,59.0,0,0,6,1,1
2,0,2,70.0,1,0,6,1,3
5,3,2,26.8,5,3,9,3,2
1,0,1,59.0,1,0,3,0,0
6,2,4,25.5,6,3,3,3,2
1,0,1,79.0,0,0,6,1,3
5,2,3,23.2,4,1,3,5,2
5,2,3,20.8,4,2,3,3,2
5,3,2,28.2,5,3,9,3,2
1,0,1,62.0,0,0,6,1,3
4,3,1,15.75,3,1,9,4,1
2,1,1,30.5,2,0,2,4,1
5,3,2,44.6,3,0,6,1,2
1,0,1,48.0,1,0,3,1,3
7,5,2,16.571428571428573,4,2,6,2,2
5,3,2,25.6,5,3,3,3,2
5,2,3,43.6,5,2,0,4,2
2,1,1,64.5,0,0,6,4,1
5,4,1,21.0,4,2,9,3,2
5,1,4,24.0,5,3,3,3,2
3,2,1,20.333333333333332,2,0,3,4,1
8,5,3,34.0,8,2,0,4,2
5,3,2,34.6,4,2,0,3,2
1,1,0,26.0,1,0,9,4,0
8,2,6,22.625,6,4,6,3,2
7,3,4,21.428571428571427,5,2,3,4,2
5,4,1,38.6,5,0,2,5,2
5,3,2,18.8,4,2,9,3,2
5,4,1,18.4,4,2,3,3,2
3,2,1,18.666666666666668,2,0,2,4,1
4,2,2,20.0,3,1,9,4,1
5,3,2,46.6,2,2,6,3,1
4,2,2,19.25,3,1,2,5,1
2,1,1,58.0,0,0,6,4,1
1,0,1,63.0,0,0,6,1,3
5,1,4,28.8,5,2,3,0,2
6,3,3,37.5,4,1,6,0,2
6,2,4,24.5,6,2,3,0,2
7,4,3,22.857142857142858,6,2,3,4,2
6,4,2,18.833333333333332,6,3,3,3,2
3,2,1,21.333333333333332,2,0,2,4,1
4,2,2,21.75,4,2,3,3,1
5,3,2,30.6,4,3,4,3,2
8,4,4,28.125,6,2,9,0,2
6,4,2,25.5,5,3,3,3,2
2,1,1,66.0,0,0,6,1,1
5,3,2,28.0,5,2,3,5,2
5,4,1,28.0,5,2,3,3,2
6,3,3,38.166666666666664,4,2,6,3,2
5,1,4,17.6,3,1,3,5,2
4,2,2,56.0,2,0,6,0,1
5,3,2,24.4,5,2,9,5,2
10,4,6,33.5,6,1,6,0,1
4,2,2,24.0,2,0,3,5,1
7,2,5,19.142857142857142,5,3,9,3,2
8,6,2,25.625,7,1,3,4,2
5,3,2,41.2,3,1,3,0,1
3,1,2,18.333333333333332,2,0,9,4,1
3,1,2,52.666666666666664,2,1,3,0,1
1,0,1,49.0,0,0,6,1,3
5,3,2,27.2,3,1,3,4,2
6,3,3,33.333333333333336,6,2,9,4,2
3,2,1,35.666666666666664,3,1,3,4,1
3,1,2,36.0,2,1,6,1,2
1,0,1,54.0,0,0,6,0,3
5,2,3,23.2,5,3,3,3,2
1,0,1,39.0,1,0,3,0,0
6,3,3,19.166666666666668,4,3,3,3,2
4,2,2,13.25,2,0,2,5,1
3,1,2,35.333333333333336,3,1,3,4,1
1,0,1,81.0,0,0,6,0,3
1,1,0,52.0,0,0,6,1,1
1,0,1,40.0,1,0,3,0,2
8,2,6,21.25,6,4,3,3,2
7,5,2,22.428571428571427,7,3,3,3,2
3,2,1,66.33333333333333,1,0,6,2,1
2,1,1,86.5,1,0,3,2,1
4,2,2,17.75,2,1,3,4,1
5,1,4,27.0,4,2,3,0,2
7,2,5,21.0,4,3,6,3,2
8,3,5,15.0,4,3,6,5,2
4,1,3,10.5,2,1,6,5,2
5,2,3,26.2,4,3,3,3,2
1,0,1,83.0,0,0,6,1,3
4,2,2,17.25,4,3,3,3,2
9,4,5,18.88888888888889,6,5,6,3,2
2,1,1,48.5,0,0,6,2,1
4,1,3,22.75,4,2,3,3,1
4,2,2,37.25,4,0,3,0,1
6,4,2,42.833333333333336,5,0,3,0,2
4,2,2,15.0,2,0,2,5,1
5,2,3,26.6,5,3,3,3,2
2,1,1,24.5,2,0,0,0,3
1,0,1,70.0,0,0,6,0,3
2,1,1,71.5,0,0,6,5,1
4,2,2,34.5,4,1,2,4,1
6,3,3,34.333333333333336,5,1,9,4,2
1,1,0,65.0,1,0,3,1,3
3,2,1,52.666666666666664,1,0,6,5,1
4,2,2,15.5,2,0,9,5,1
5,2,3,26.6,4,1,3,4,2
4,3,1,29.75,3,1,9,4,1
5,2,3,22.6,4,2,9,3,2
4,3,1,17.0,3,1,1,4,1
4,3,1,15.75,3,1,2,4,1
4,2,2,29.5,4,1,9,4,1
3,1,2,23.333333333333332,2,0,9,4,1
2,1,1,22.0,2,0,2,4,1
4,1,3,29.5,4,1,3,0,2
4,3,1,38.25,4,0,2,5,1
6,3,3,23.833333333333332,5,3,3,3,2
3,2,1,19.333333333333332,2,0,4,4,1
2,1,1,50.0,1,0,6,0,3
2,1,1,55.0,0,0,6,0,3
4,2,2,27.0,3,0,9,5,1
5,4,1,27.6,4,0,3,4,2
4,2,2,17.75,2,0,6,5,1
1,1,0,24.0,1,0,3,4,2
1,1,0,48.0,0,0,6,4,1
4,2,2,17.5,2,1,6,4,1
2,1,1,43.5,2,0,3,1,1
4,1,3,19.0,3,1,3,4,1
4,2,2,31.75,4,2,9,3,1
4,1,3,22.0,1,1,6,4,1
1,1,0,78.0,0,0,6,0,3
3,1,2,30.333333333333332,3,1,9,0,2
2,1,1,34.0,2,0,9,4,1
4,3,1,29.25,4,2,4,3,1
5,3,2,17.6,4,2,3,3,2
4,3,1,42.5,4,1,9,4,1
4,3,1,21.25,3,2,3,3,1
2,1,1,52.5,1,0,6,4,1
5,2,3,17.8,4,2,2,3,2
4,3,1,16.75,2,0,0,5,1
1,0,1,75.0,0,0,6,0,3
4,3,1,22.0,4,2,3,3,1
5,2,3,36.8,5,0,2,0,2
3,2,1,35.666666666666664,3,0,9,4,2
5,1,4,24.4,4,2,9,3,2
4,2,2,18.75,3,1,2,4,1
4,2,2,32.25,4,1,9,4,1
4,2,2,39.0,4,1,0,4,1
2,1,1,64.0,1,0,3,4,1
5,1,4,33.4,5,1,9,4,2
4,1,3,18.25,2,1,6,4,1
3,1,2,39.0,3,1,3,2,1
5,2,3,26.8,5,1,3,2,2
1,0,1,65.0,0,0,6,4,3
1,0,1,67.0,0,0,6,1,3
6,4,2,16.166666666666668,3,0,6,5,2
4,3,1,12.25,2,0,6,5,1
4,2,2,21.75,4,2,3,3,1
4,2,2,30.75,4,2,9,3,1
4,3,1,18.75,4,2,2,3,1
1,0,1,60.0,0,0,6,1,3
2,1,1,65.0,0,0,6,4,1
3,2,1,47.333333333333336,3,0,9,4,1
2,1,1,53.5,2,0,3,1,1
2,1,1,36.0,2,0,9,4,1
4,3,1,54.75,2,0,6,2,1
3,1,2,17.0,2,0,3,4,1
3,1,2,38.333333333333336,1,1,6,4,1
2,0,2,46.0,2,0,3,1,3
9,5,4,25.444444444444443,4,3,6,4,2
1,0,1,65.0,1,0,9,1,3
2,1,1,55.0,1,0,6,1,1
4,2,2,35.25,4,1,9,4,1
2,1,1,63.5,2,0,2,1,1
2,1,1,50.0,2,0,3,1,3
5,4,1,53.4,4,0,9,2,1
1,0,1,62.0,0,0,6,1,1
4,1,3,60.25,3,0,3,0,1
3,2,1,23.333333333333332,3,1,2,4,1
3,0,3,47.333333333333336,2,0,2,4,0
4,2,2,20.0,3,1,3,4,1
4,3,1,39.25,4,1,2,4,1
4,3,1,20.75,1,1,6,4,1
2,1,1,67.5,2,0,9,1,1
5,4,1,25.8,4,2,9,4,2
4,3,1,28.25,3,2,6,3,1
3,2,1,45.666666666666664,2,0,3,0,2
3,1,2,22.666666666666668,3,1,3,4,1
4,2,2,26.0,3,1,3,4,1
5,2,3,21.4,4,1,3,0,2
4,2,2,36.25,4,1,3,4,1
2,1,1,27.5,1,0,6,4,1
2,1,1,63.5,2,0,9,1,1
3,2,1,46.666666666666664,3,1,3,1,1
5,3,2,28.2,5,2,3,4,2
6,4,2,22.0,4,1,3,5,2
3,2,1,22.333333333333332,3,1,9,4,1
2,1,1,58.5,0,0,6,1,1
3,1,2,25.0,3,1,9,4,1
3,2,1,57.333333333333336,2,0,3,1,1
6,2,4,22.833333333333332,6,3,3,3,2
3,2,1,21.333333333333332,2,0,3,4,1
3,2,1,22.333333333333332,3,1,9,4,1
3,1,2,26.0,3,1,9,4,1
3,2,1,25.333333333333332,2,0,9,4,1
2,1,1,25.5,2,0,5,4,1
5,1,4,26.2,4,2,9,3,2
4,2,2,17.0,3,1,9,4,1
5,4,1,22.2,5,1,3,5,2
5,2,3,26.2,5,3,3,3,2
3,2,1,25.666666666666668,3,1,9,4,1
3,2,1,17.666666666666668,2,0,9,4,1
4,2,2,21.25,3,1,9,4,1
4,1,3,19.5,3,1,9,4,1
7,3,4,25.142857142857142,6,3,9,3,2
7,6,1,27.428571428571427,6,2,3,4,2
8,6,2,21.25,6,3,3,4,2
6,2,4,22.5,3,2,6,4,2
4,2,2,45.25,3,1,9,4,1
4,1,3,25.25,4,2,2,3,1
8,3,5,35.375,7,0,9,4,2
3,1,2,45.666666666666664,3,0,9,0,1
3,2,1,23.666666666666668,3,1,3,4,1
2,1,1,63.5,2,0,3,2,1
2,1,1,27.0,2,1,3,4,0
2,1,1,33.5,2,0,2,4,1
3,1,2,26.666666666666668,3,1,3,4,1
3,1,2,63.333333333333336,3,0,0,1,1
4,3,1,22.5,3,1,2,4,1
4,2,2,51.25,4,0,9,4,1
3,2,1,64.66666666666667,3,0,3,4,1
3,2,1,15.333333333333334,2,0,3,4,1
4,2,2,18.5,3,1,3,4,1
4,3,1,25.75,4,2,2,3,1
4,1,3,18.5,2,0,9,5,1
2,1,1,56.0,2,0,2,4,1
5,3,2,32.8,5,0,2,4,2
3,2,1,19.0,2,0,9,4,1
4,2,2,34.5,4,2,3,3,1
3,2,1,42.666666666666664,3,0,9,4,1
4,1,3,15.25,2,0,3,5,1
1,0,1,80.0,0,0,6,0,3
1,1,0,67.0,1,0,3,4,3
4,3,1,14.25,2,0,3,5,1
2,1,1,81.5,0,0,6,2,1
2,1,1,70.0,1,0,3,1,1
6,5,1,19.166666666666668,4,2,3,3,2
5,2,3,37.6,5,0,3,4,2
4,3,1,34.0,4,0,9,4,2
3,1,2,59.0,2,0,3,1,1
4,2,2,14.75,2,0,3,5,1
5,2,3,19.6,3,2,3,3,2
8,3,5,25.25,6,2,2,2,2
8,3,5,15.75,4,3,6,3,2
5,4,1,29.4,5,2,9,4,2
1,1,0,76.0,0,0,6,1,3
3,1,2,21.333333333333332,0,0,6,4,1
1,0,1,82.0,0,0,6,1,3
2,1,1,51.0,2,0,3,4,1
1,0,1,95.0,0,0,6,1,3
4,2,2,19.0,2,0,3,5,1
3,2,1,36.333333333333336,2,0,2,4,2
4,2,2,25.25,4,2,2,3,1
4,1,3,19.25,3,1,2,4,1
2,0,2,60.0,2,0,3,1,3
1,0,1,66.0,0,0,6,0,3
4,1,3,27.0,4,2,9,3,1
3,3,0,29.666666666666668,3,1,3,1,2
4,2,2,32.5,3,0,6,1,1
2,2,0,59.5,0,0,6,1,0
4,2,2,20.25,3,1,2,4,1
2,0,2,58.5,2,0,3,1,3
3,2,1,40.333333333333336,3,1,3,4,1
3,2,1,54.333333333333336,3,0,3,1,1
4,3,1,16.25,1,0,6,5,1
3,2,1,31.666666666666668,3,1,3,4,1
3,1,2,39.0,3,2,5,4,1
4,2,2,19.75,3,1,9,4,1
5,4,1,12.4,1,0,6,5,2
3,2,1,19.666666666666668,2,0,3,4,1
7,4,3,24.714285714285715,4,2,6,4,2
2,2,0,32.0,2,1,3,4,3
1,1,0,60.0,1,0,3,0,3
3,1,2,32.333333333333336,3,1,3,4,1
2,1,1,65.5,1,0,6,2,1
5,4,1,36.6,4,0,3,4,2
7,5,2,30.857142857142858,6,0,9,4,2
4,3,1,21.5,4,2,0,3,1
2,1,1,62.0,2,0,3,1,1
3,1,2,16.666666666666668,1,0,6,4,1
4,2,2,34.5,4,0,3,4,1
3,1,2,18.666666666666668,2,0,9,4,1
3,1,2,25.333333333333332,3,0,9,0,2
5,3,2,14.6,1,1,6,5,2
4,2,2,24.0,3,1,9,4,1
1,0,1,55.0,1,0,3,0,3
4,1,3,34.75,4,0,2,0,1
3,1,2,26.333333333333332,2,0,2,4,1
4,3,1,26.0,3,1,9,4,1
2,1,1,67.0,0,0,6,2,1
4,2,2,26.75,4,2,2,3,1
4,2,2,25.75,4,2,9,3,1
1,0,1,94.0,1,0,3,0,3
4,1,3,23.25,4,2,3,3,1
1,1,0,36.0,1,0,2,4,2
2,1,1,23.5,2,1,2,4,1
1,1,0,52.0,1,0,5,4,2
2,1,1,60.0,0,0,6,4,1
3,2,1,44.666666666666664,3,0,9,4,1
2,1,1,37.5,2,0,3,0,3
4,2,2,24.25,3,1,3,4,1
4,1,3,30.75,4,2,4,3,1
2,1,1,65.0,1,0,3,1,1
3,2,1,27.666666666666668,3,1,3,4,1
1,1,0,72.0,0,0,6,0,3
4,2,2,22.0,3,1,3,4,1
5,2,3,20.0,4,2,3,3,2
6,3,3,19.666666666666668,3,0,6,5,2
3,1,2,36.333333333333336,3,0,9,4,1
3,1,2,37.333333333333336,3,1,9,4,1
2,1,1,36.0,2,0,1,4,1
5,1,4,26.6,2,1,6,5,2
3,1,2,16.666666666666668,2,0,9,4,1
4,1,3,24.75,2,0,6,0,1
5,3,2,26.8,5,2,9,4,2
4,2,2,49.5,4,0,3,0,1
2,1,1,47.0,2,0,3,1,3
4,1,3,37.0,4,0,3,0,1
2,1,1,66.0,2,0,3,4,1
3,2,1,35.0,3,0,3,4,1
4,3,1,24.0,4,2,3,3,1
3,2,1,21.333333333333332,2,0,9,4,1
2,1,1,38.0,2,0,2,4,1
5,3,2,23.0,4,2,9,1,2
3,1,2,37.0,3,1,3,4,1
4,3,1,18.75,3,1,1,4,1
3,2,1,51.666666666666664,1,0,6,1,1
2,1,1,55.0,2,0,3,4,1
3,1,2,23.666666666666668,2,0,1,4,1
7,4,3,22.571428571428573,5,1,3,4,2
4,3,1,36.75,3,1,3,4,1
3,1,2,28.666666666666668,3,1,2,4,1
2,1,1,64.5,0,0,6,1,1
3,1,2,15.333333333333334,1,0,6,4,1
4,2,2,23.5,4,2,2,3,1
3,2,1,21.0,2,0,3,4,1
5,3,2,13.4,2,0,6,5,2
6,4,2,29.833333333333332,4,2,9,0,2
4,3,1,38.0,4,1,9,4,1
4,2,2,21.0,2,1,3,4,1
5,3,2,33.4,5,1,3,4,1
4,2,2,34.5,4,2,9,3,1
3,2,1,46.0,3,0,3,4,1
4,2,2,29.5,4,2,9,3,1
4,2,2,20.75,3,1,9,4,1
4,3,1,45.0,2,0,6,4,1
4,2,2,25.75,4,2,3,4,1
4,1,3,25.5,3,1,3,4,1
3,0,3,48.666666666666664,0,0,6,0,2
3,2,1,44.333333333333336,2,0,3,4,1
2,1,1,25.0,2,0,1,4,1
4,2,2,34.25,4,0,2,4,1
4,2,2,27.75,4,2,9,3,1
2,1,1,49.5,0,0,6,4,1
5,2,3,24.8,5,3,3,3,2
5,3,2,38.8,5,0,9,4,2
3,1,2,66.66666666666667,1,0,6,0,1
3,2,1,55.0,1,0,6,1,1
2,1,1,21.0,2,0,0,4,1
3,1,2,26.0,3,1,2,4,1
4,3,1,25.5,4,2,2,3,1
4,3,1,20.5,3,1,5,4,1
6,4,2,22.0,4,1,3,4,2
3,2,1,29.333333333333332,3,1,2,4,1
2,1,1,15.0,1,0,2,0,0
7,2,5,23.571428571428573,4,3,6,3,2
4,2,2,21.5,3,1,9,4,1
4,3,1,16.5,2,0,2,5,1
2,1,1,33.0,2,0,9,4,0
3,1,2,57.666666666666664,1,0,6,0,1
2,1,1,34.0,2,0,0,4,1
5,3,2,24.4,4,1,9,4,2
2,1,1,55.0,2,0,3,1,1
4,1,3,25.75,4,2,3,3,1
3,2,1,49.666666666666664,2,1,6,4,1
4,3,1,15.75,3,1,3,4,1
4,1,3,19.5,3,1,9,4,1
7,4,3,18.142857142857142,3,2,6,4,2
6,1,5,33.333333333333336,4,2,2,3,2
6,2,4,19.666666666666668,0,0,6,4,2
6,4,2,23.166666666666668,3,0,6,4,2
7,6,1,28.428571428571427,3,1,6,4,2
2,1,1,70.5,2,0,3,2,1
2,1,1,61.0,2,0,9,4,1
6,2,4,25.833333333333332,2,1,6,4,2
3,2,1,49.333333333333336,3,0,2,4,1
5,3,2,22.4,4,2,2,3,2
2,1,1,68.5,2,0,5,1,1
5,1,4,17.4,1,1,6,5,2
6,1,5,31.5,5,3,2,3,2
5,2,3,23.4,4,2,9,3,2
2,1,1,23.0,2,0,3,4,1
1,0,1,67.0,0,0,6,1,3
4,2,2,37.25,1,0,6,4,2
3,1,2,33.333333333333336,2,0,6,4,1
1,0,1,80.0,0,0,6,0,3
5,3,2,26.8,5,1,2,4,2
5,1,4,27.6,4,2,9,3,2
4,3,1,20.5,2,1,3,4,1
4,2,2,23.75,4,2,2,3,1
7,4,3,30.428571428571427,5,2,9,4,2
8,5,3,24.375,7,2,9,4,2
4,2,2,12.75,0,0,6,4,1
5,3,2,22.8,3,0,9,4,2
4,3,1,21.75,3,0,3,4,1
6,2,4,39.0,4,0,2,4,1
3,1,2,54.666666666666664,3,0,3,0,1
5,3,2,30.8,2,0,6,4,2
2,1,1,65.5,2,0,2,4,1
2,1,1,52.0,2,0,2,1,1
5,4,1,19.4,5,3,3,3,2
2,1,1,71.0,2,0,3,1,1
3,1,2,37.333333333333336,3,0,2,0,1
4,2,2,35.25,4,1,3,4,1
