Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
20001384535,3,2,1,51.0,0.3333333333333333,0.0,6,4,1
20001384621,4,2,2,26.25,1.0,0.5,3,3,1
20001384622,1,0,1,80.0,1.0,0.0,3,0,3
20001384626,2,1,1,57.5,1.0,0.0,7,1,1
20001384629,3,1,2,24.333333333333332,1.0,0.3333333333333333,3,4,1
20001384632,3,1,2,22.0,0.6666666666666666,0.0,2,4,1
20001384635,1,0,1,70.0,1.0,0.0,3,1,3
20001384723,4,2,2,19.0,1.0,0.5,9,3,1
20001384724,4,1,3,24.75,1.0,0.5,3,3,1
20001384726,3,2,1,50.0,1.0,0.0,3,4,1
20001384729,5,4,1,31.2,1.0,0.0,3,4,2
20001384732,4,2,2,27.0,1.0,0.25,7,4,1
20001384735,2,1,1,67.5,1.0,0.0,7,1,1
20001384819,3,1,2,55.666666666666664,0.3333333333333333,0.0,6,4,1
20001384824,2,1,1,67.0,1.0,0.0,3,4,1
20001384825,3,1,2,35.333333333333336,1.0,0.3333333333333333,3,4,1
20001384828,2,1,1,79.0,0.0,0.0,6,4,1
